"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"950","2002","2","Bihar","Jamui","17.0","20.0","1176.0"
"950","2003","2","Bihar","Jamui","16.97","22.12","1303.0"
"950","2004","2","Bihar","Jamui","15.18","17.41","1147.0"
"950","2005","2","Bihar","Jamui","9.61","9.44","982.0"
"950","2006","2","Bihar","Jamui","11.78","17.65","1498.0"
"950","2007","2","Bihar","Jamui","28.08","67.91","2418.0"
"950","2008","2","Bihar","Jamui","32.8","71.0","2165.0"
"950","2009","2","Bihar","Jamui","11.71","19.38","1655.0"
"950","2010","2","Bihar","Jamui","7.55","11.3","1497.0"
"950","2011","2","Bihar","Jamui","7.52","20.49","2725.0"
"950","2012","2","Bihar","Jamui","7.52","15.72","2090.0"
"950","2013","2","Bihar","Jamui","8.67","17.45","2013.0"
"950","2014","2","Bihar","Jamui","11.33","13.24","1169.0"
"950","2015","2","Bihar","Jamui","52.12","78.85","1513.0"
"950","2016","2","Bihar","Jamui","46.11","102.98","2233.0"
"950","2017","2","Bihar","Jamui","42.92","105.71","2463.0"
"951","1992","2","Bihar","Supaul","53.24","71.1","1335.0"
"951","1993","2","Bihar","Supaul","54.67","77.84","1424.0"
"951","1994","2","Bihar","Supaul","61.23","106.8","1744.0"
"951","1995","2","Bihar","Supaul","51.18","93.55","1828.0"
"951","1996","2","Bihar","Supaul","62.14","99.12","1595.0"
"951","1997","2","Bihar","Supaul","54.73","93.67","1711.0"
"951","1998","2","Bihar","Supaul","49.76","72.28","1453.0"
"951","1999","2","Bihar","Supaul","60.0","96.0","1600.0"
"951","2000","2","Bihar","Supaul","54.0","86.0","1593.0"
"951","2001","2","Bihar","Supaul","56.0","94.0","1679.0"
"951","2002","2","Bihar","Supaul","56.0","93.0","1661.0"
"951","2003","2","Bihar","Supaul","56.87","76.75","1350.0"
"951","2004","2","Bihar","Supaul","58.18","96.01","1650.0"
"951","2005","2","Bihar","Supaul","42.62","29.23","686.0"
"951","2006","2","Bihar","Supaul","50.8","94.13","1853.0"
"951","2007","2","Bihar","Supaul","42.81","87.22","2037.0"
"951","2008","2","Bihar","Supaul","40.93","72.27","1766.0"
"951","2009","2","Bihar","Supaul","48.95","90.25","1844.0"
"951","2010","2","Bihar","Supaul","50.42","77.76","1542.0"
"951","2011","2","Bihar","Supaul","47.83","108.44","2267.0"
"951","2012","2","Bihar","Supaul","47.83","89.43","1870.0"
"951","2013","2","Bihar","Supaul","64.57","148.03","2293.0"
"951","2014","2","Bihar","Supaul","53.75","84.93","1580.0"
"951","2015","2","Bihar","Supaul","53.51","94.61","1768.0"
"951","2016","2","Bihar","Supaul","51.18","100.6","1965.0"
"951","2017","2","Bihar","Supaul","52.62","126.33","2401.0"
"952","1992","15","Jharkhand","Chatra","3.67","4.57","1245.0"
"952","1993","15","Jharkhand","Chatra","3.97","5.82","1466.0"
"952","1994","15","Jharkhand","Chatra","3.94","6.31","1602.0"
"952","1997","15","Jharkhand","Chatra","4.6","7.58","1648.0"
"952","1998","15","Jharkhand","Chatra","-1.0","-1.0","-1.0"
"952","1999","15","Jharkhand","Chatra","-1.0","-1.0","-1.0"
"952","2000","15","Jharkhand","Chatra","1.28","1.73","1352.0"
"952","2001","15","Jharkhand","Chatra","2.44","4.51","1848.0"
"952","2002","15","Jharkhand","Chatra","4.8","6.6","1375.0"
"952","2003","15","Jharkhand","Chatra","5.34","5.64","1056.0"
"952","2004","15","Jharkhand","Chatra","4.55","4.16","914.0"
"952","2005","15","Jharkhand","Chatra","3.45","3.38","980.0"
"952","2006","15","Jharkhand","Chatra","11.26","13.8","1226.0"
"952","2007","15","Jharkhand","Chatra","4.71","6.62","1406.0"
"952","2008","15","Jharkhand","Chatra","3.78","4.57","1209.0"
"952","2009","15","Jharkhand","Chatra","1.41","2.01","1426.0"
"952","2010","15","Jharkhand","Chatra","3.74","3.15","842.0"
"952","2011","15","Jharkhand","Chatra","3.92","5.02","1281.0"
"952","2012","15","Jharkhand","Chatra","4.89","10.65","2178.0"
"952","2013","15","Jharkhand","Chatra","5.71","14.02","2455.0"
"952","2014","15","Jharkhand","Chatra","9.43","25.45","2699.0"
"952","2015","15","Jharkhand","Chatra","4.14","8.53","2060.0"
"952","2016","15","Jharkhand","Chatra","4.37","11.4","2608.0"
"952","2017","15","Jharkhand","Chatra","-1.0","-1.0","-1.0"
"953","1992","15","Jharkhand","Bokaro","0.52","0.63","1212.0"
"953","1993","15","Jharkhand","Bokaro","0.69","0.96","1391.0"
"953","1994","15","Jharkhand","Bokaro","0.92","1.3","1413.0"
"953","1997","15","Jharkhand","Bokaro","0.66","0.84","1281.0"
"953","1998","15","Jharkhand","Bokaro","-1.0","-1.0","-1.0"
"953","1999","15","Jharkhand","Bokaro","-1.0","-1.0","-1.0"
"953","2000","15","Jharkhand","Bokaro","1.26","1.77","1405.0"
"953","2001","15","Jharkhand","Bokaro","1.89","2.65","1402.0"
"953","2002","15","Jharkhand","Bokaro","1.76","1.96","1114.0"
"953","2003","15","Jharkhand","Bokaro","1.38","0.96","696.0"
"953","2004","15","Jharkhand","Bokaro","1.23","1.44","1171.0"
"953","2005","15","Jharkhand","Bokaro","0.36","0.17","472.0"
"953","2006","15","Jharkhand","Bokaro","0.77","0.66","857.0"
"953","2007","15","Jharkhand","Bokaro","0.47","0.49","1043.0"
"953","2008","15","Jharkhand","Bokaro","0.3","0.36","1200.0"
"953","2009","15","Jharkhand","Bokaro","0.35","0.47","1343.0"
"953","2010","15","Jharkhand","Bokaro","0.47","0.57","1213.0"
"953","2011","15","Jharkhand","Bokaro","0.45","0.78","1733.0"
"953","2012","15","Jharkhand","Bokaro","0.33","0.68","2054.0"
"953","2013","15","Jharkhand","Bokaro","0.35","0.68","1943.0"
"953","2014","15","Jharkhand","Bokaro","0.73","0.53","726.0"
"953","2015","15","Jharkhand","Bokaro","0.29","0.35","1207.0"
"953","2016","15","Jharkhand","Bokaro","0.18","0.4","2227.0"
"953","2017","15","Jharkhand","Bokaro","-1.0","-1.0","-1.0"
"954","1992","15","Jharkhand","Gadva Garhwa","4.3","0.77","179.0"
"954","1993","15","Jharkhand","Gadva Garhwa","8.29","9.29","1121.0"
"954","1994","15","Jharkhand","Gadva Garhwa","8.38","10.87","1297.0"
"954","1997","15","Jharkhand","Gadva Garhwa","7.96","9.74","1223.0"
"954","1998","15","Jharkhand","Gadva Garhwa","-1.0","-1.0","-1.0"
"954","1999","15","Jharkhand","Gadva Garhwa","-1.0","-1.0","-1.0"
"954","2000","15","Jharkhand","Gadva Garhwa","3.45","5.51","1597.0"
"954","2001","15","Jharkhand","Gadva Garhwa","3.45","4.82","1397.0"
"954","2002","15","Jharkhand","Gadva Garhwa","6.9","7.19","1042.0"
"954","2003","15","Jharkhand","Gadva Garhwa","6.39","7.94","1243.0"
"954","2004","15","Jharkhand","Gadva Garhwa","6.64","5.02","756.0"
"954","2005","15","Jharkhand","Gadva Garhwa","6.43","4.0","622.0"
"954","2006","15","Jharkhand","Gadva Garhwa","10.28","7.48","728.0"
"954","2007","15","Jharkhand","Gadva Garhwa","7.01","7.93","1131.0"
"954","2008","15","Jharkhand","Gadva Garhwa","7.7","5.98","777.0"
"954","2009","15","Jharkhand","Gadva Garhwa","6.32","5.27","834.0"
"954","2010","15","Jharkhand","Gadva Garhwa","6.26","5.56","888.0"
"954","2011","15","Jharkhand","Gadva Garhwa","7.83","11.67","1490.0"
"954","2012","15","Jharkhand","Gadva Garhwa","9.93","17.65","1777.0"
"954","2013","15","Jharkhand","Gadva Garhwa","11.61","1.87","161.0"
"954","2014","15","Jharkhand","Gadva Garhwa","6.62","10.71","1618.0"
"954","2015","15","Jharkhand","Gadva Garhwa","3.91","6.89","1762.0"
"954","2016","15","Jharkhand","Gadva Garhwa","17.12","29.96","1750.0"
"954","2017","15","Jharkhand","Gadva Garhwa","-1.0","-1.0","-1.0"
"955","1997","15","Jharkhand","Khodrama Koderma","1.45","2.45","1691.0"
"955","1998","15","Jharkhand","Khodrama Koderma","-1.0","-1.0","-1.0"
"955","1999","15","Jharkhand","Khodrama Koderma","-1.0","-1.0","-1.0"
"955","2000","15","Jharkhand","Khodrama Koderma","1.19","1.96","1647.0"
"955","2001","15","Jharkhand","Khodrama Koderma","2.05","3.44","1678.0"
"955","2002","15","Jharkhand","Khodrama Koderma","1.67","2.96","1772.0"
"955","2003","15","Jharkhand","Khodrama Koderma","1.73","2.72","1572.0"
"955","2004","15","Jharkhand","Khodrama Koderma","1.1","1.55","1409.0"
"955","2005","15","Jharkhand","Khodrama Koderma","1.05","1.25","1190.0"
"955","2006","15","Jharkhand","Khodrama Koderma","3.46","5.36","1549.0"
"955","2007","15","Jharkhand","Khodrama Koderma","1.39","2.35","1691.0"
"955","2008","15","Jharkhand","Khodrama Koderma","1.23","2.05","1667.0"
"955","2009","15","Jharkhand","Khodrama Koderma","2.82","4.85","1720.0"
"955","2010","15","Jharkhand","Khodrama Koderma","0.56","0.61","1089.0"
"955","2011","15","Jharkhand","Khodrama Koderma","1.01","1.41","1396.0"
"955","2012","15","Jharkhand","Khodrama Koderma","1.32","2.07","1573.0"
"955","2013","15","Jharkhand","Khodrama Koderma","1.45","2.33","1607.0"
"955","2014","15","Jharkhand","Khodrama Koderma","2.5","3.24","1296.0"
"955","2015","15","Jharkhand","Khodrama Koderma","1.47","2.66","1810.0"
"955","2016","15","Jharkhand","Khodrama Koderma","1.26","2.47","1963.0"
"955","2017","15","Jharkhand","Khodrama Koderma","-1.0","-1.0","-1.0"
"956","1995","2","Bihar","Lakhisarai","-1.0","-1.0","-1.0"
"956","1996","2","Bihar","Lakhisarai","17.51","29.36","1677.0"
"956","1997","2","Bihar","Lakhisarai","24.97","40.89","1638.0"
"956","1998","2","Bihar","Lakhisarai","27.77","37.7","1358.0"
"956","1999","2","Bihar","Lakhisarai","20.0","34.0","1700.0"
"956","2000","2","Bihar","Lakhisarai","23.0","51.0","2217.0"
"956","2001","2","Bihar","Lakhisarai","20.0","32.0","1600.0"
"956","2002","2","Bihar","Lakhisarai","25.0","57.0","2280.0"
"956","2003","2","Bihar","Lakhisarai","23.94","51.18","2138.0"
"956","2004","2","Bihar","Lakhisarai","21.14","27.25","1289.0"
"956","2005","2","Bihar","Lakhisarai","15.81","28.12","1779.0"
"956","2006","2","Bihar","Lakhisarai","30.06","74.09","2465.0"
"956","2007","2","Bihar","Lakhisarai","28.1","82.59","2939.0"
"956","2008","2","Bihar","Lakhisarai","30.72","50.18","1633.0"
"956","2009","2","Bihar","Lakhisarai","27.38","45.25","1653.0"
"956","2010","2","Bihar","Lakhisarai","49.74","87.68","1763.0"
"956","2011","2","Bihar","Lakhisarai","52.62","131.38","2497.0"
"956","2012","2","Bihar","Lakhisarai","52.76","153.2","2904.0"
"956","2013","2","Bihar","Lakhisarai","33.71","110.47","3277.0"
"956","2014","2","Bihar","Lakhisarai","29.7","67.33","2267.0"
"956","2015","2","Bihar","Lakhisarai","29.7","70.16","2362.0"
"956","2016","2","Bihar","Lakhisarai","29.4","89.22","3035.0"
"956","2017","2","Bihar","Lakhisarai","29.69","88.05","2966.0"
"957","1997","15","Jharkhand","Pakund Pakur","1.58","2.95","1871.0"
"957","1998","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0"
"957","1999","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0"
"957","2000","15","Jharkhand","Pakund Pakur","3.74","6.36","1701.0"
"957","2001","15","Jharkhand","Pakund Pakur","3.54","6.02","1701.0"
"957","2002","15","Jharkhand","Pakund Pakur","1.56","2.54","1628.0"
"957","2003","15","Jharkhand","Pakund Pakur","1.56","2.03","1301.0"
"957","2004","15","Jharkhand","Pakund Pakur","1.33","1.81","1361.0"
"957","2005","15","Jharkhand","Pakund Pakur","1.58","1.48","937.0"
"957","2006","15","Jharkhand","Pakund Pakur","3.36","4.6","1369.0"
"957","2007","15","Jharkhand","Pakund Pakur","1.52","2.31","1520.0"
"957","2008","15","Jharkhand","Pakund Pakur","1.6","2.45","1531.0"
"957","2009","15","Jharkhand","Pakund Pakur","1.59","2.4","1509.0"
"957","2010","15","Jharkhand","Pakund Pakur","1.35","1.7","1259.0"
"957","2011","15","Jharkhand","Pakund Pakur","1.44","1.92","1333.0"
"957","2012","15","Jharkhand","Pakund Pakur","1.28","1.91","1486.0"
"957","2013","15","Jharkhand","Pakund Pakur","1.41","2.29","1624.0"
"957","2014","15","Jharkhand","Pakund Pakur","1.32","1.88","1424.0"
"957","2015","15","Jharkhand","Pakund Pakur","4.58","7.74","1690.0"
"957","2016","15","Jharkhand","Pakund Pakur","3.94","8.98","2282.0"
"957","2017","15","Jharkhand","Pakund Pakur","-1.0","-1.0","-1.0"
"958","1995","2","Bihar","Sheikapura","-1.0","-1.0","-1.0"
"958","1996","2","Bihar","Sheikapura","13.66","26.62","1949.0"
"958","1997","2","Bihar","Sheikapura","19.4","39.71","2047.0"
"958","1998","2","Bihar","Sheikapura","21.49","44.38","2065.0"
"958","1999","2","Bihar","Sheikapura","18.0","33.0","1833.0"
"958","2000","2","Bihar","Sheikapura","20.0","38.0","1900.0"
"958","2001","2","Bihar","Sheikapura","19.0","37.0","1947.0"
"958","2002","2","Bihar","Sheikapura","17.0","32.0","1882.0"
"958","2003","2","Bihar","Sheikapura","22.29","39.39","1767.0"
"958","2004","2","Bihar","Sheikapura","15.89","23.43","1475.0"
"958","2005","2","Bihar","Sheikapura","21.36","34.96","1637.0"
"958","2006","2","Bihar","Sheikapura","20.53","41.85","2038.0"
"958","2007","2","Bihar","Sheikapura","20.79","43.49","2092.0"
"958","2008","2","Bihar","Sheikapura","19.96","45.78","2294.0"
"958","2009","2","Bihar","Sheikapura","22.38","52.39","2341.0"
"958","2010","2","Bihar","Sheikapura","21.14","34.34","1624.0"
"958","2011","2","Bihar","Sheikapura","21.96","62.71","2856.0"
"958","2012","2","Bihar","Sheikapura","21.92","57.85","2639.0"
"958","2013","2","Bihar","Sheikapura","20.64","59.6","2888.0"
"958","2014","2","Bihar","Sheikapura","25.25","55.17","2185.0"
"958","2015","2","Bihar","Sheikapura","22.19","55.47","2500.0"
"958","2016","2","Bihar","Sheikapura","22.19","52.05","2345.0"
"958","2017","2","Bihar","Sheikapura","21.93","60.66","2766.0"
"960","1995","2","Bihar","Sheohar","-1.0","-1.0","-1.0"
"960","1996","2","Bihar","Sheohar","-1.0","-1.0","-1.0"
"960","1997","2","Bihar","Sheohar","11.84","21.1","1782.0"
"960","1998","2","Bihar","Sheohar","11.87","19.04","1604.0"
"960","1999","2","Bihar","Sheohar","12.0","23.0","1917.0"
"960","2000","2","Bihar","Sheohar","12.0","22.0","1833.0"
"960","2001","2","Bihar","Sheohar","11.0","23.0","2091.0"
"960","2002","2","Bihar","Sheohar","11.0","19.0","1727.0"
"960","2003","2","Bihar","Sheohar","10.84","18.89","1743.0"
"960","2004","2","Bihar","Sheohar","10.94","16.57","1515.0"
"960","2005","2","Bihar","Sheohar","15.5","18.87","1217.0"
"960","2006","2","Bihar","Sheohar","14.08","19.13","1359.0"
"960","2007","2","Bihar","Sheohar","16.76","26.11","1558.0"
"960","2008","2","Bihar","Sheohar","10.39","21.71","2090.0"
"960","2009","2","Bihar","Sheohar","10.38","27.86","2684.0"
"960","2010","2","Bihar","Sheohar","16.41","44.84","2732.0"
"960","2011","2","Bihar","Sheohar","15.29","53.61","3506.0"
"960","2012","2","Bihar","Sheohar","11.23","34.05","3032.0"
"960","2013","2","Bihar","Sheohar","12.66","46.55","3677.0"
"960","2014","2","Bihar","Sheohar","16.62","22.91","1378.0"
"960","2015","2","Bihar","Sheohar","13.34","23.17","1737.0"
"960","2016","2","Bihar","Sheohar","14.31","34.72","2425.0"
"960","2017","2","Bihar","Sheohar","14.45","44.55","3083.0"
"961","2001","2","Bihar","Arwal","0.0","0.0","0.0"
"961","2002","2","Bihar","Arwal","0.0","0.0","0.0"
"961","2003","2","Bihar","Arwal","14.77","40.53","2744.0"
"961","2004","2","Bihar","Arwal","11.62","21.27","1830.0"
"961","2005","2","Bihar","Arwal","-1.0","-1.0","-1.0"
"961","2006","2","Bihar","Arwal","0.0","0.0","0.0"
"961","2007","2","Bihar","Arwal","11.05","24.04","2176.0"
"961","2008","2","Bihar","Arwal","11.17","19.92","1783.0"
"961","2009","2","Bihar","Arwal","10.86","23.36","2151.0"
"961","2010","2","Bihar","Arwal","11.05","19.22","1739.0"
"961","2011","2","Bihar","Arwal","10.7","27.02","2525.0"
"961","2012","2","Bihar","Arwal","10.7","26.39","2466.0"
"961","2013","2","Bihar","Arwal","10.91","22.57","2069.0"
"961","2014","2","Bihar","Arwal","10.78","18.37","1704.0"
"961","2015","2","Bihar","Arwal","12.78","28.3","2214.0"
"961","2016","2","Bihar","Arwal","14.28","37.75","2643.0"
"961","2017","2","Bihar","Arwal","13.56","31.55","2327.0"
"962","2001","15","Jharkhand","Jamtara","2.11","4.43","2100.0"
"962","2003","15","Jharkhand","Jamtara","0.9","1.38","1533.0"
"962","2004","15","Jharkhand","Jamtara","0.9","1.52","1689.0"
"962","2005","15","Jharkhand","Jamtara","1.71","2.54","1485.0"
"962","2006","15","Jharkhand","Jamtara","2.24","3.59","1603.0"
"962","2007","15","Jharkhand","Jamtara","1.15","2.51","2183.0"
"962","2008","15","Jharkhand","Jamtara","1.22","2.63","2156.0"
"962","2009","15","Jharkhand","Jamtara","1.22","1.86","1525.0"
"962","2010","15","Jharkhand","Jamtara","1.23","1.69","1374.0"
"962","2011","15","Jharkhand","Jamtara","1.24","1.94","1565.0"
"962","2012","15","Jharkhand","Jamtara","1.32","2.14","1619.0"
"962","2013","15","Jharkhand","Jamtara","1.36","1.72","1265.0"
"962","2014","15","Jharkhand","Jamtara","1.38","1.82","1319.0"
"962","2015","15","Jharkhand","Jamtara","2.16","2.83","1310.0"
"962","2016","15","Jharkhand","Jamtara","2.19","4.32","1973.0"
"962","2017","15","Jharkhand","Jamtara","-1.0","-1.0","-1.0"
"963","2000","15","Jharkhand","Latehar","7.41","7.41","1000.0"
"963","2001","15","Jharkhand","Latehar","0.9","1.44","1600.0"
"963","2002","15","Jharkhand","Latehar","-1.0","-1.0","-1.0"
"963","2003","15","Jharkhand","Latehar","2.48","2.63","1060.0"
"963","2004","15","Jharkhand","Latehar","2.43","2.83","1165.0"
"963","2005","15","Jharkhand","Latehar","2.35","2.24","953.0"
"963","2006","15","Jharkhand","Latehar","4.8","4.02","838.0"
"963","2007","15","Jharkhand","Latehar","1.94","2.02","1041.0"
"963","2008","15","Jharkhand","Latehar","1.94","2.1","1082.0"
"963","2009","15","Jharkhand","Latehar","1.94","3.1","1598.0"
"963","2010","15","Jharkhand","Latehar","0.68","0.38","559.0"
"963","2011","15","Jharkhand","Latehar","1.53","1.62","1059.0"
"963","2012","15","Jharkhand","Latehar","1.48","1.64","1109.0"
"963","2013","15","Jharkhand","Latehar","1.66","1.69","1018.0"
"963","2014","15","Jharkhand","Latehar","1.6","1.51","944.0"
"963","2015","15","Jharkhand","Latehar","1.93","1.23","637.0"
"963","2016","15","Jharkhand","Latehar","4.99","12.59","2522.0"
"963","2017","15","Jharkhand","Latehar","-1.0","-1.0","-1.0"
"964","2001","15","Jharkhand","Sariakela Kharsawan","0.72","1.32","1833.0"
"964","2002","15","Jharkhand","Sariakela Kharsawan","-1.0","-1.0","-1.0"
"964","2003","15","Jharkhand","Sariakela Kharsawan","0.17","0.23","1353.0"
"964","2004","15","Jharkhand","Sariakela Kharsawan","0.17","0.22","1294.0"
"964","2005","15","Jharkhand","Sariakela Kharsawan","0.2","0.19","950.0"
"964","2006","15","Jharkhand","Sariakela Kharsawan","0.5","0.6","1200.0"
"964","2007","15","Jharkhand","Sariakela Kharsawan","0.2","0.3","1500.0"
"964","2008","15","Jharkhand","Sariakela Kharsawan","0.16","0.19","1188.0"
"964","2009","15","Jharkhand","Sariakela Kharsawan","0.16","0.2","1250.0"
"964","2010","15","Jharkhand","Sariakela Kharsawan","0.15","0.12","800.0"
"964","2011","15","Jharkhand","Sariakela Kharsawan","0.15","0.16","1067.0"
"964","2012","15","Jharkhand","Sariakela Kharsawan","0.25","0.34","1331.0"
"964","2013","15","Jharkhand","Sariakela Kharsawan","0.37","0.52","1405.0"
"964","2014","15","Jharkhand","Sariakela Kharsawan","0.7","0.95","1357.0"
"964","2015","15","Jharkhand","Sariakela Kharsawan","0.29","0.26","897.0"
"964","2016","15","Jharkhand","Sariakela Kharsawan","0.19","0.54","2846.0"
"964","2017","15","Jharkhand","Sariakela Kharsawan","-1.0","-1.0","-1.0"
"965","2001","15","Jharkhand","Simdega","0.9","2.07","2300.0"
"965","2002","15","Jharkhand","Simdega","-1.0","-1.0","-1.0"
"965","2003","15","Jharkhand","Simdega","0.63","0.79","1254.0"
"965","2004","15","Jharkhand","Simdega","0.48","0.43","896.0"
"965","2005","15","Jharkhand","Simdega","0.48","0.39","813.0"
"965","2006","15","Jharkhand","Simdega","1.42","2.37","1669.0"
"965","2007","15","Jharkhand","Simdega","0.48","0.84","1750.0"
"965","2008","15","Jharkhand","Simdega","0.52","0.8","1538.0"
"965","2009","15","Jharkhand","Simdega","0.48","0.67","1396.0"
"965","2010","15","Jharkhand","Simdega","0.25","0.19","760.0"
"965","2011","15","Jharkhand","Simdega","0.47","0.54","1149.0"
"965","2012","15","Jharkhand","Simdega","0.28","0.29","1050.0"
"965","2013","15","Jharkhand","Simdega","0.16","0.22","1375.0"
"965","2014","15","Jharkhand","Simdega","0.11","0.1","909.0"
"965","2015","15","Jharkhand","Simdega","0.06","0.06","1000.0"
"965","2016","15","Jharkhand","Simdega","0.21","0.76","3635.0"
"965","2017","15","Jharkhand","Simdega","-1.0","-1.0","-1.0"
"999","1998","11","Tamil Nadu","Chennai","0.0","0.0","0.0"
